Date,Last Price
2019/12/18,1.5496
2019/12/17,1.542
2019/12/16,1.537
2019/12/13,1.5396
2019/12/12,1.5419
2019/12/11,1.5165
2019/12/10,1.5216
2019/12/9,1.5064
2019/12/6,1.4835
2019/12/5,1.5724
2019/12/4,1.5954
2019/12/3,1.6031
2019/12/2,1.621
2019/11/29,1.5931
2019/11/27,1.631
2019/11/26,1.6133
2019/11/25,1.5956
2019/11/22,1.56
2019/11/21,1.5648
2019/11/20,1.5572
2019/11/19,1.5598
2019/11/18,1.5675
2019/11/15,1.5549
2019/11/14,1.5597
2019/11/13,1.547
2019/11/12,1.5496
2019/11/8,1.5497
2019/11/7,1.5189
2019/11/6,1.5139
2019/11/5,1.542
2019/11/4,1.5523
2019/11/1,1.5319
2019/10/31,1.5393
2019/10/30,1.5878
2019/10/29,1.6388
2019/10/28,1.6924
2019/10/25,1.7052
2019/10/24,1.7355
2019/10/23,1.733
2019/10/22,1.7484
2019/10/21,1.7459
2019/10/18,1.6899
2019/10/17,1.7049
2019/10/16,1.7024
2019/10/15,1.728
2019/10/11,1.7434
2019/10/10,1.6922
2019/10/9,1.677
2019/10/8,1.6541
2019/10/7,1.7485
2019/10/4,1.639
2019/10/3,1.6998
2019/10/2,1.7203
2019/10/1,1.7713
2019/9/30,1.8581
2019/9/27,1.8607
2019/9/26,1.7915
2019/9/25,1.8094
2019/9/24,1.8911
2019/9/23,1.9192
2019/9/20,1.9295
2019/9/19,1.9291
2019/9/18,1.9267
2019/9/17,2.0517
2019/9/16,2.0543
2019/9/13,1.9754
2019/9/12,2.0081
2019/9/11,2.0108
2019/9/10,2.0313
2019/9/9,2.034
2019/9/6,2.0239
2019/9/5,2.0311
2019/9/4,2.0414
2019/9/3,2.0593
2019/8/30,2.0849
2019/8/29,2.0591
2019/8/28,2.0567
2019/8/27,2.0721
2019/8/26,2.09
2019/8/23,2.0111
2019/8/22,2.0438
2019/8/21,2.0414
2019/8/20,2.0517
2019/8/19,2.0594
2019/8/16,2.0341
2019/8/15,1.9954
2019/8/14,1.9726
2019/8/13,2.0466
2019/8/12,2.0696
2019/8/9,2.0392
2019/8/8,2.0234
2019/8/7,2.0108
2019/8/6,2.0415
2019/8/5,2.0671
2019/8/2,2.0672
2019/8/1,2.0566
2019/7/31,1.9878
2019/7/30,2.0593
2019/7/29,2.1155
2019/7/26,2.1029
2019/7/25,2.0897
2019/7/24,2.072
2019/7/23,2.095
2019/7/22,2.1155
2019/7/19,2.0851
2019/7/18,2.0744
2019/7/17,2.1229
2019/7/16,2.1537
2019/7/15,2.1563
2019/7/12,2.1335
2019/7/11,2.1509
2019/7/10,2.1663
2019/7/9,2.2072
2019/7/8,2.2252
2019/7/5,2.2508
2019/7/3,2.2299
2019/7/2,2.2072
2019/7/1,2.1691
2019/6/28,2.1259
2019/6/27,2.0718
2019/6/26,2.0975
2019/6/25,2.0976
2019/6/24,2.1104
2019/6/21,2.108
2019/6/20,2.0871
2019/6/19,2.1255
2019/6/18,2.169
2019/6/17,2.2073
2019/6/14,2.2228
2019/6/13,2.1636
2019/6/12,2.1867
2019/6/11,2.248
2019/6/10,2.2788
2019/6/7,2.2508
2019/6/6,2.2783
2019/6/5,2.2861
2019/6/4,2.3322
2019/6/3,2.3425
2019/5/31,2.3172
2019/5/30,2.3548
2019/5/29,2.3422
2019/5/28,2.3475
2019/5/24,2.3604
2019/5/23,2.3344
2019/5/22,2.3524
2019/5/21,2.3602
2019/5/20,2.3757
2019/5/17,2.3809
2019/5/16,2.3497
2019/5/15,2.3881
2019/5/14,2.4036
2019/5/13,2.4114
2019/5/10,2.4141
2019/5/9,2.4186
2019/5/8,2.4187
2019/5/7,2.4189
2019/5/6,2.4293
2019/5/3,2.4039
2019/5/2,2.4033
2019/5/1,2.406
2019/4/30,2.4189
2019/4/29,2.442
2019/4/26,2.3988
2019/4/25,2.4186
2019/4/24,2.406
2019/4/23,2.424
2019/4/22,2.4242
